date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:25:43	780/780	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:b45db5ba950fa1590482b6c3be5bef72	https://solace-store.com/products/elen-wood-chair.oembed	C:/My%20Web%20Sites/busket/solace-store.com/products/elen-wood-chair.oembed	(from https://solace-store.com/products/elen-wood-chair)
20:25:49	80598/80598	---MCZ	200	added ('OK')	text/html	etag:cacheable:310ebcfad847b397a03c859d779e9126	https://solace-store.com/products/iglenix-m-vase	C:/My%20Web%20Sites/busket/solace-store.com/products/iglenix-m-vase.html	(from https://solace-store.com/products/elen-wood-chair)
20:25:51	7131/7131	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Dec%202021%2015:33:48%20GMT	http://cdn.shopify.com/s/files/1/0605/2062/8438/products/DECORE1_4914ad03-ee08-4bd6-9962-7fee2b7f1033_700x.jpg?v=1634164516	C:/My%20Web%20Sites/busket/cdn.shopify.com/s/files/1/0605/2062/8438/products/DECORE1_4914ad03-ee08-4bd6-9962-7fee2b7f1033_700xa158.jpg	(from https://solace-store.com/products/elen-wood-chair)
20:25:54	12493/12493	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Dec%202021%2014:27:15%20GMT	http://cdn.shopify.com/s/files/1/0605/2062/8438/files/DECOR_E_700x.jpg?v=1634147441	C:/My%20Web%20Sites/busket/cdn.shopify.com/s/files/1/0605/2062/8438/files/DECOR_E_700xc070.jpg	(from https://solace-store.com/products/elen-wood-chair)
20:25:58	142087/142087	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Nov%202021%2019:04:47%20GMT	http://cdn.shopify.com/s/files/1/0605/2062/8438/products/CHARC1.jpg?v=1634042319	C:/My%20Web%20Sites/busket/cdn.shopify.com/s/files/1/0605/2062/8438/products/CHARC19ccf.jpg	(from https://solace-store.com/products/elen-wood-chair)
20:25:58	80666/80666	---MCZ	200	added ('OK')	text/html	etag:cacheable:4ef9e05b596cd432912dce1e50499b8d	https://solace-store.com/products/iglenix-m-vase?variant=41663456641238	C:/My%20Web%20Sites/busket/solace-store.com/products/iglenix-m-vase8f51.html	(from https://solace-store.com/products/elen-wood-chair)
20:26:01	80669/80669	---MCZ	200	added ('OK')	text/html	etag:cacheable:a1fe9b5148eb7937c698702bae4f6b2e	https://solace-store.com/products/iglenix-m-vase?variant=41663456674006	C:/My%20Web%20Sites/busket/solace-store.com/products/iglenix-m-vaseea0d.html	(from https://solace-store.com/products/elen-wood-chair)
20:26:03	80666/80666	---MCZ	200	added ('OK')	text/html	etag:cacheable:7e06e5de017e605e859bc3a71b559447	https://solace-store.com/products/iglenix-m-vase?variant=41663456706774	C:/My%20Web%20Sites/busket/solace-store.com/products/iglenix-m-vase76dd.html	(from https://solace-store.com/products/elen-wood-chair)
20:26:04	80666/80666	---MCZ	200	added ('OK')	text/html	etag:cacheable:519d4838f7a8f0d33fe14f0c023fd193	https://solace-store.com/products/iglenix-m-vase?variant=41901463896278	C:/My%20Web%20Sites/busket/solace-store.com/products/iglenix-m-vase1f33.html	(from https://solace-store.com/products/elen-wood-chair)
20:26:05	9706/9706	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:b148903f55320042f7834fc4dcce1baf	https://solace-store.com/collections/iron.atom	C:/My%20Web%20Sites/busket/solace-store.com/collections/iron.atom	(from https://solace-store.com/collections/iron)
20:26:05	3609/3609	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:5b1dcc36ed020d495397970c8bb6ad96	https://solace-store.com/collections/iron.oembed	C:/My%20Web%20Sites/busket/solace-store.com/collections/iron.oembed	(from https://solace-store.com/collections/iron)
20:26:06	774/774	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:dd8c69021af135e3d568063c04f1f189	https://solace-store.com/products/mommy-lamp.oembed	C:/My%20Web%20Sites/busket/solace-store.com/products/mommy-lamp.oembed	(from https://solace-store.com/products/mommy-lamp)
20:27:13	408144/408144	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Dec%202021%2006:22:12%20GMT	http://cdn.shopify.com/s/files/1/0605/2062/8438/products/LIGHTA1.png?v=1634044967	C:/My%20Web%20Sites/busket/cdn.shopify.com/s/files/1/0605/2062/8438/products/LIGHTA1af8a.png	(from https://solace-store.com/products/mommy-lamp)
20:27:17	599112/599112	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Dec%202021%2015:33:48%20GMT	http://cdn.shopify.com/s/files/1/0605/2062/8438/products/CHARC2.png?v=1634042320	C:/My%20Web%20Sites/busket/cdn.shopify.com/s/files/1/0605/2062/8438/products/CHARC242c9.png	(from https://solace-store.com/products/elen-wood-chair)
20:27:18	776/776	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:011e42fa47393a9b9aa7f152f71271be	https://solace-store.com/products/iglenix-vase.oembed	C:/My%20Web%20Sites/busket/solace-store.com/products/iglenix-vase.oembed	(from https://solace-store.com/products/iglenix-vase)
20:27:22	20536/20536	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Dec%202021%2005:11:30%20GMT	http://cdn.shopify.com/s/files/1/0605/2062/8438/products/DECORG1.jpg?v=1634164659	C:/My%20Web%20Sites/busket/cdn.shopify.com/s/files/1/0605/2062/8438/products/DECORG163d6.jpg	(from https://solace-store.com/products/iglenix-vase)
20:27:24	823/823	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:ef5f8fab94fc985f63389ef606625148	https://solace-store.com/products/fraxinus-dashe.oembed	C:/My%20Web%20Sites/busket/solace-store.com/products/fraxinus-dashe.oembed	(from https://solace-store.com/products/fraxinus-dashe)
20:27:26	45445/45445	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Dec%202021%2006:23:24%20GMT	http://cdn.shopify.com/s/files/1/0605/2062/8438/products/DECORG.jpg?v=1634146206	C:/My%20Web%20Sites/busket/cdn.shopify.com/s/files/1/0605/2062/8438/products/DECORG5243.jpg	(from https://solace-store.com/products/iglenix-vase)
20:27:30	80161/80161	---MCZ	200	added ('OK')	text/html	etag:cacheable:723fe1b64beb5dae0107c6ad788c0948	https://solace-store.com/products/fraxinus-dashe?variant=41663471976662	C:/My%20Web%20Sites/busket/solace-store.com/products/fraxinus-dashe816d.html	(from https://solace-store.com/products/fraxinus-dashe)
20:27:34	80164/80164	---MCZ	200	added ('OK')	text/html	etag:cacheable:6bcd47ebf9c278566775d75d4c116b7a	https://solace-store.com/products/fraxinus-dashe?variant=41663472009430	C:/My%20Web%20Sites/busket/solace-store.com/products/fraxinus-dashef47e.html	(from https://solace-store.com/products/fraxinus-dashe)
20:27:36	69650/69650	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Dec%202021%2005:11:41%20GMT	http://cdn.shopify.com/s/files/1/0605/2062/8438/products/DECORB.jpg?v=1634147289	C:/My%20Web%20Sites/busket/cdn.shopify.com/s/files/1/0605/2062/8438/products/DECORBaad6.jpg	(from https://solace-store.com/products/fraxinus-dashe)
20:27:37	80161/80161	---MCZ	200	added ('OK')	text/html	etag:cacheable:1aa08de38501b89e42c8087c96249e83	https://solace-store.com/products/fraxinus-dashe?variant=41663472042198	C:/My%20Web%20Sites/busket/solace-store.com/products/fraxinus-dashe32ba.html	(from https://solace-store.com/products/fraxinus-dashe)
20:27:38	80147/80147	---MCZ	200	added ('OK')	text/html	etag:cacheable:e037e6998a4276ea9ed87f85ad0d835f	https://solace-store.com/products/fraxinus-dashe?variant=41901455212758	C:/My%20Web%20Sites/busket/solace-store.com/products/fraxinus-dashe625a.html	(from https://solace-store.com/products/fraxinus-dashe)
20:27:40	787/787	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:06abec524d23c1352870cdc3f0140bf2	https://solace-store.com/products/century-dashe.oembed	C:/My%20Web%20Sites/busket/solace-store.com/products/century-dashe.oembed	(from https://solace-store.com/products/century-dashe)
20:27:41	25241/25241	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Dec%202021%2018:27:38%20GMT	http://cdn.shopify.com/s/files/1/0605/2062/8438/products/DECORA1.jpg?v=1634164448	C:/My%20Web%20Sites/busket/cdn.shopify.com/s/files/1/0605/2062/8438/products/DECORA142d5.jpg	(from https://solace-store.com/products/fraxinus-dashe)
20:27:49	49656/49656	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Dec%202021%2006:23:46%20GMT	http://cdn.shopify.com/s/files/1/0605/2062/8438/products/DECORA.jpg?v=1634147031	C:/My%20Web%20Sites/busket/cdn.shopify.com/s/files/1/0605/2062/8438/products/DECORA0ef6.jpg	(from https://solace-store.com/products/century-dashe)
20:27:50	50588/50588	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Dec%202021%2005:50:08%20GMT	http://cdn.shopify.com/s/files/1/0605/2062/8438/products/DECORE1_4914ad03-ee08-4bd6-9962-7fee2b7f1033.jpg?v=1634164516	C:/My%20Web%20Sites/busket/cdn.shopify.com/s/files/1/0605/2062/8438/products/DECORE1_4914ad03-ee08-4bd6-9962-7fee2b7f1033a158.jpg	(from https://solace-store.com/products/century-dashe)
20:27:51	786/786	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:514230f205297369540fe51b02414eee	https://solace-store.com/products/iglenix-s-vase.oembed	C:/My%20Web%20Sites/busket/solace-store.com/products/iglenix-s-vase.oembed	(from https://solace-store.com/products/iglenix-s-vase)
20:27:56	30260/30260	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Nov%202021%2010:47:23%20GMT	http://cdn.shopify.com/s/files/1/0605/2062/8438/products/DECORF1.jpg?v=1634164640	C:/My%20Web%20Sites/busket/cdn.shopify.com/s/files/1/0605/2062/8438/products/DECORF16d9d.jpg	(from https://solace-store.com/products/iglenix-s-vase)
20:27:59	45984/45984	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Dec%202021%2006:23:49%20GMT	http://cdn.shopify.com/s/files/1/0605/2062/8438/products/DECORF.jpg?v=1634146676	C:/My%20Web%20Sites/busket/cdn.shopify.com/s/files/1/0605/2062/8438/products/DECORF8d9d.jpg	(from https://solace-store.com/products/iglenix-s-vase)
20:27:59	777/777	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:b67d7983eeab55d948b51ed6f6dfd567	https://solace-store.com/products/voiled-lamp.oembed	C:/My%20Web%20Sites/busket/solace-store.com/products/voiled-lamp.oembed	(from https://solace-store.com/products/voiled-lamp)
20:28:27	965039/965039	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Dec%202021%2006:22:13%20GMT	http://cdn.shopify.com/s/files/1/0605/2062/8438/products/LIGHTA.png?v=1634044968	C:/My%20Web%20Sites/busket/cdn.shopify.com/s/files/1/0605/2062/8438/products/LIGHTA07e8.png	(from https://solace-store.com/products/mommy-lamp)
20:28:46	1385457/1385457	---M--	200	added ('OK')	image/png	date:Sun,%2019%20Dec%202021%2020:38:31%20GMT	http://cdn.shopify.com/s/files/1/0605/2062/8438/products/CHARC.png?v=1634042319	C:/My%20Web%20Sites/busket/cdn.shopify.com/s/files/1/0605/2062/8438/products/CHARC9ccf.png	(from https://solace-store.com/products/elen-wood-chair)
20:28:48	822/822	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:6227c73533297cf98b6fc20874d17fe9	https://solace-store.com/products/iglenix-m-vase.oembed	C:/My%20Web%20Sites/busket/solace-store.com/products/iglenix-m-vase.oembed	(from https://solace-store.com/products/iglenix-m-vase)
20:28:52	52962/52962	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Dec%202021%2019:52:15%20GMT	http://cdn.shopify.com/s/files/1/0605/2062/8438/products/DECORE.jpg?v=1634146867	C:/My%20Web%20Sites/busket/cdn.shopify.com/s/files/1/0605/2062/8438/products/DECORE93fe.jpg	(from https://solace-store.com/products/iglenix-m-vase)
20:29:05	856948/856948	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Dec%202021%2006:23:52%20GMT	http://cdn.shopify.com/s/files/1/0605/2062/8438/products/LIGHTE.png?v=1634046734	C:/My%20Web%20Sites/busket/cdn.shopify.com/s/files/1/0605/2062/8438/products/LIGHTEd056.png	(from https://solace-store.com/products/voiled-lamp)
